ocid,character_name,date,list_field,list_index,set_effect_set_name,set_effect_total_set_count,set_effect_set_effect_info,set_effect_set_option_full
c5195d3cc019776aefa4f7801bb03adbefe8d04e6d233bd35cf2fabdeb93fb0d,위고,2026-01-05T00:00+09:00,set_effect,1,여명의 보스 세트,1,[],"[{""set_count"": 2, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10""}, {""set_count"": 4, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 방어력  +100, 몬스터 방어율 무시 +10%""}]"
c5195d3cc019776aefa4f7801bb03adbefe8d04e6d233bd35cf2fabdeb93fb0d,위고,2026-01-05T00:00+09:00,set_effect,2,앱솔랩스 세트(전사),5,"[{""set_count"": 2, ""set_option"": ""최대 HP  +1500, 최대 MP  +1500, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +30, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""공격력  +25, 마력  +25, 방어력  +200, 몬스터 방어율 무시 +10%""}, {""set_count"": 5, ""set_option"": ""공격력  +30, 마력  +30, 보스 몬스터 데미지 +10%""}]","[{""set_count"": 2, ""set_option"": ""최대 HP  +1500, 최대 MP  +1500, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +30, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""공격력  +25, 마력  +25, 방어력  +200, 몬스터 방어율 무시 +10%""}, {""set_count"": 5, ""set_option"": ""공격력  +30, 마력  +30, 보스 몬스터 데미지 +10%""}, {""set_count"": 6, ""set_option"": ""최대 HP  +20%, 최대 MP  +20%, 공격력  +20, 마력  +20""}, {""set_count"": 7, ""set_option"": ""공격력  +20, 마력  +20, 몬스터 방어율 무시 +10%""}]"
c5195d3cc019776aefa4f7801bb03adbefe8d04e6d233bd35cf2fabdeb93fb0d,위고,2026-01-05T00:00+09:00,set_effect,3,파티 퀘스트  세트,1,[],"[{""set_count"": 2, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 3% 추가""}, {""set_count"": 3, ""set_option"": ""올스탯  +4, 공격력  +4, 마력  +4""}, {""set_count"": 4, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 6% 추가""}, {""set_count"": 5, ""set_option"": ""올스탯  +8, 공격력  +4, 마력  +4""}, {""set_count"": 6, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 9% 추가""}, {""set_count"": 7, ""set_option"": ""올스탯  +16, 공격력  +4, 마력  +4""}]"
c5195d3cc019776aefa4f7801bb03adbefe8d04e6d233bd35cf2fabdeb93fb0d,위고,2026-01-05T00:00+09:00,set_effect,4,쁘띠 마스터 타임 세트,3,"[{""set_count"": 1, ""set_option"": ""[째깍째깍 동화 시간 Lv.1] 스킬 사용 가능""}, {""set_count"": 2, ""set_option"": ""[째깍째깍 동화 시간 Lv.2] 스킬 사용 가능""}, {""set_count"": 3, ""set_option"": ""[째깍째깍 동화 시간 Lv.3] 스킬 사용 가능""}]","[{""set_count"": 1, ""set_option"": ""[째깍째깍 동화 시간 Lv.1] 스킬 사용 가능""}, {""set_count"": 2, ""set_option"": ""[째깍째깍 동화 시간 Lv.2] 스킬 사용 가능""}, {""set_count"": 3, ""set_option"": ""[째깍째깍 동화 시간 Lv.3] 스킬 사용 가능""}]"
c5195d3cc019776aefa4f7801bb03adbefe8d04e6d233bd35cf2fabdeb93fb0d,위고,2026-01-05T00:00+09:00,set_effect,5,에테르넬 세트(전사),1,[],"[{""set_count"": 2, ""set_option"": ""최대 HP  +2500, 최대 MP  +2500, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +50, 공격력  +40, 마력  +40, 방어력  +600, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""최대 HP  +15%, 최대 MP  +15%, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 5, ""set_option"": ""공격력  +40, 마력  +40, 몬스터 방어율 무시 +20%""}, {""set_count"": 6, ""set_option"": ""공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}, {""set_count"": 7, ""set_option"": ""올스탯  +50, 최대 HP  +2500, 최대 MP  +2500, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}, {""set_count"": 8, ""set_option"": ""공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}]"
c5195d3cc019776aefa4f7801bb03adbefe8d04e6d233bd35cf2fabdeb93fb0d,위고,2026-01-05T00:00+09:00,set_effect,6,칠요 세트,2,"[{""set_count"": 2, ""set_option"": ""몬스터 방어율 무시 +10%""}]","[{""set_count"": 2, ""set_option"": ""몬스터 방어율 무시 +10%""}]"
c5195d3cc019776aefa4f7801bb03adbefe8d04e6d233bd35cf2fabdeb93fb0d,위고,2026-01-05T00:00+09:00,set_effect,7,칠흑의 보스 세트,3,"[{""set_count"": 2, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 방어력  +250, 몬스터 방어율 무시 +10%""}]","[{""set_count"": 2, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 방어력  +250, 몬스터 방어율 무시 +10%""}, {""set_count"": 4, ""set_option"": ""올스탯  +15, 최대 HP  +375, 공격력  +15, 마력  +15, 크리티컬 데미지 +5%""}, {""set_count"": 5, ""set_option"": ""올스탯  +15, 최대 HP  +375, 공격력  +15, 마력  +15, 보스 몬스터 데미지 +10%""}, {""set_count"": 6, ""set_option"": ""올스탯  +15, 최대 HP  +375, 공격력  +15, 마력  +15, 몬스터 방어율 무시 +10%""}, {""set_count"": 7, ""set_option"": ""올스탯  +15, 최대 HP  +375, 공격력  +15, 마력  +15, 크리티컬 데미지 +5%""}, {""set_count"": 8, ""set_option"": ""올스탯  +15, 최대 HP  +375, 공격력  +15, 마력  +15, 보스 몬스터 데미지 +10%""}, {""set_count"": 9, ""set_option"": ""올스탯  +15, 최대 HP  +375, 공격력  +15, 마력  +15, 크리티컬 데미지 +5%""}, {""set_count"": 10, ""set_option"": ""올스탯  +20, 최대 HP  +500, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}]"
c5195d3cc019776aefa4f7801bb03adbefe8d04e6d233bd35cf2fabdeb93fb0d,위고,2026-01-05T00:00+09:00,set_effect,8,보스 장신구 세트,4,"[{""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}]","[{""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}, {""set_count"": 7, ""set_option"": ""올스탯  +10, 공격력  +10, 마력  +10, 방어력  +80, 몬스터 방어율 무시 +10%""}, {""set_count"": 9, ""set_option"": ""올스탯  +15, 공격력  +10, 마력  +10, 방어력  +100, 보스 몬스터 데미지 +10%""}]"
c5195d3cc019776aefa4f7801bb03adbefe8d04e6d233bd35cf2fabdeb93fb0d,위고,2026-01-05T00:00+09:00,set_effect,9,루타비스 세트(전사),4,"[{""set_count"": 2, ""set_option"": ""STR  +20, DEX  +20, 최대 HP  +1000, 최대 MP  +1000""}, {""set_count"": 3, ""set_option"": ""최대 HP  +10%, 최대 MP  +10%, 공격력  +50""}, {""set_count"": 4, ""set_option"": ""보스 몬스터 데미지 +30%""}]","[{""set_count"": 2, ""set_option"": ""STR  +20, DEX  +20, 최대 HP  +1000, 최대 MP  +1000""}, {""set_count"": 3, ""set_option"": ""최대 HP  +10%, 최대 MP  +10%, 공격력  +50""}, {""set_count"": 4, ""set_option"": ""보스 몬스터 데미지 +30%""}]"
a7e9f0a08dab6dbc77679b7d604d744eefe8d04e6d233bd35cf2fabdeb93fb0d,영웅연필,2026-01-05T00:00+09:00,set_effect,0,여명의 보스 세트,2,"[{""set_count"": 2, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 보스 몬스터 데미지 +10%""}]","[{""set_count"": 2, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10""}, {""set_count"": 4, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 방어력  +100, 몬스터 방어율 무시 +10%""}]"
a7e9f0a08dab6dbc77679b7d604d744eefe8d04e6d233bd35cf2fabdeb93fb0d,영웅연필,2026-01-05T00:00+09:00,set_effect,1,마이스터 세트,1,[],"[{""set_count"": 2, ""set_option"": ""최대 HP  +10%, 최대 MP  +10%""}, {""set_count"": 3, ""set_option"": ""공격력  +40, 마력  +40""}, {""set_count"": 4, ""set_option"": ""보스 몬스터 데미지 +20%""}]"
a7e9f0a08dab6dbc77679b7d604d744eefe8d04e6d233bd35cf2fabdeb93fb0d,영웅연필,2026-01-05T00:00+09:00,set_effect,2,쁘띠 죽음의 데스 세트,1,"[{""set_count"": 1, ""set_option"": ""[어둠의 다크니스 Lv.1] 스킬 사용 가능""}]","[{""set_count"": 1, ""set_option"": ""[어둠의 다크니스 Lv.1] 스킬 사용 가능""}, {""set_count"": 2, ""set_option"": ""[어둠의 다크니스 Lv.2] 스킬 사용 가능""}, {""set_count"": 3, ""set_option"": ""[어둠의 다크니스 Lv.3] 스킬 사용 가능""}]"
a7e9f0a08dab6dbc77679b7d604d744eefe8d04e6d233bd35cf2fabdeb93fb0d,영웅연필,2026-01-05T00:00+09:00,set_effect,3,에테르넬 세트(전사),1,[],"[{""set_count"": 2, ""set_option"": ""최대 HP  +2500, 최대 MP  +2500, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +50, 공격력  +40, 마력  +40, 방어력  +600, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""최대 HP  +15%, 최대 MP  +15%, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 5, ""set_option"": ""공격력  +40, 마력  +40, 몬스터 방어율 무시 +20%""}, {""set_count"": 6, ""set_option"": ""공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}, {""set_count"": 7, ""set_option"": ""올스탯  +50, 최대 HP  +2500, 최대 MP  +2500, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}, {""set_count"": 8, ""set_option"": ""공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}]"
a7e9f0a08dab6dbc77679b7d604d744eefe8d04e6d233bd35cf2fabdeb93fb0d,영웅연필,2026-01-05T00:00+09:00,set_effect,4,소멸의 여로 세트,5,"[{""set_count"": 3, ""set_option"": ""올스탯  +5, 최대 HP  +250, 최대 MP  +250, 공격력  +3, 마력  +3""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +500, 최대 MP  +500, 공격력  +7, 마력  +7""}]","[{""set_count"": 3, ""set_option"": ""올스탯  +5, 최대 HP  +250, 최대 MP  +250, 공격력  +3, 마력  +3""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +500, 최대 MP  +500, 공격력  +7, 마력  +7""}]"
a7e9f0a08dab6dbc77679b7d604d744eefe8d04e6d233bd35cf2fabdeb93fb0d,영웅연필,2026-01-05T00:00+09:00,set_effect,5,달콤한 정령,1,"[{""set_count"": 1, ""set_option"": ""[달콤하담] 스킬 사용 가능""}]","[{""set_count"": 1, ""set_option"": ""[달콤하담] 스킬 사용 가능""}]"
a7e9f0a08dab6dbc77679b7d604d744eefe8d04e6d233bd35cf2fabdeb93fb0d,영웅연필,2026-01-05T00:00+09:00,set_effect,6,아케인셰이드 세트(전사),5,"[{""set_count"": 2, ""set_option"": ""공격력  +30, 마력  +30, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""공격력  +30, 마력  +30, 방어력  +400, 몬스터 방어율 무시 +10%""}, {""set_count"": 4, ""set_option"": ""올스탯  +50, 공격력  +35, 마력  +35, 보스 몬스터 데미지 +10%""}, {""set_count"": 5, ""set_option"": ""최대 HP  +2000, 최대 MP  +2000, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}]","[{""set_count"": 2, ""set_option"": ""공격력  +30, 마력  +30, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""공격력  +30, 마력  +30, 방어력  +400, 몬스터 방어율 무시 +10%""}, {""set_count"": 4, ""set_option"": ""올스탯  +50, 공격력  +35, 마력  +35, 보스 몬스터 데미지 +10%""}, {""set_count"": 5, ""set_option"": ""최대 HP  +2000, 최대 MP  +2000, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 6, ""set_option"": ""최대 HP  +30%, 최대 MP  +30%, 공격력  +30, 마력  +30""}, {""set_count"": 7, ""set_option"": ""공격력  +30, 마력  +30, 몬스터 방어율 무시 +10%""}]"
a7e9f0a08dab6dbc77679b7d604d744eefe8d04e6d233bd35cf2fabdeb93fb0d,영웅연필,2026-01-05T00:00+09:00,set_effect,7,보스 장신구 세트,5,"[{""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}]","[{""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}, {""set_count"": 7, ""set_option"": ""올스탯  +10, 공격력  +10, 마력  +10, 방어력  +80, 몬스터 방어율 무시 +10%""}, {""set_count"": 9, ""set_option"": ""올스탯  +15, 공격력  +10, 마력  +10, 방어력  +100, 보스 몬스터 데미지 +10%""}]"
a7e9f0a08dab6dbc77679b7d604d744eefe8d04e6d233bd35cf2fabdeb93fb0d,영웅연필,2026-01-05T00:00+09:00,set_effect,8,루타비스 세트(전사),4,"[{""set_count"": 2, ""set_option"": ""STR  +20, DEX  +20, 최대 HP  +1000, 최대 MP  +1000""}, {""set_count"": 3, ""set_option"": ""최대 HP  +10%, 최대 MP  +10%, 공격력  +50""}, {""set_count"": 4, ""set_option"": ""보스 몬스터 데미지 +30%""}]","[{""set_count"": 2, ""set_option"": ""STR  +20, DEX  +20, 최대 HP  +1000, 최대 MP  +1000""}, {""set_count"": 3, ""set_option"": ""최대 HP  +10%, 최대 MP  +10%, 공격력  +50""}, {""set_count"": 4, ""set_option"": ""보스 몬스터 데미지 +30%""}]"
d0f10193328c0a29ee48837144477977,SddongS,2026-01-05T00:00+09:00,set_effect,0,레헬른 세트,5,"[{""set_count"": 3, ""set_option"": ""올스탯  +5, 최대 HP  +250, 최대 MP  +250, 공격력  +3, 마력  +3""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +500, 최대 MP  +500, 공격력  +7, 마력  +7""}]","[{""set_count"": 3, ""set_option"": ""올스탯  +5, 최대 HP  +250, 최대 MP  +250, 공격력  +3, 마력  +3""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +500, 최대 MP  +500, 공격력  +7, 마력  +7""}]"
d0f10193328c0a29ee48837144477977,SddongS,2026-01-05T00:00+09:00,set_effect,1,앱솔랩스 세트(전사),5,"[{""set_count"": 2, ""set_option"": ""최대 HP  +1500, 최대 MP  +1500, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +30, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""공격력  +25, 마력  +25, 방어력  +200, 몬스터 방어율 무시 +10%""}, {""set_count"": 5, ""set_option"": ""공격력  +30, 마력  +30, 보스 몬스터 데미지 +10%""}]","[{""set_count"": 2, ""set_option"": ""최대 HP  +1500, 최대 MP  +1500, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +30, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""공격력  +25, 마력  +25, 방어력  +200, 몬스터 방어율 무시 +10%""}, {""set_count"": 5, ""set_option"": ""공격력  +30, 마력  +30, 보스 몬스터 데미지 +10%""}, {""set_count"": 6, ""set_option"": ""최대 HP  +20%, 최대 MP  +20%, 공격력  +20, 마력  +20""}, {""set_count"": 7, ""set_option"": ""공격력  +20, 마력  +20, 몬스터 방어율 무시 +10%""}]"
d0f10193328c0a29ee48837144477977,SddongS,2026-01-05T00:00+09:00,set_effect,2,파티 퀘스트  세트,1,[],"[{""set_count"": 2, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 3% 추가""}, {""set_count"": 3, ""set_option"": ""올스탯  +4, 공격력  +4, 마력  +4""}, {""set_count"": 4, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 6% 추가""}, {""set_count"": 5, ""set_option"": ""올스탯  +8, 공격력  +4, 마력  +4""}, {""set_count"": 6, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 9% 추가""}, {""set_count"": 7, ""set_option"": ""올스탯  +16, 공격력  +4, 마력  +4""}]"
d0f10193328c0a29ee48837144477977,SddongS,2026-01-05T00:00+09:00,set_effect,3,네모네모 돔물친구들 세트,2,"[{""set_count"": 1, ""set_option"": ""[네모네모 빔! Lv.1] 스킬 사용 가능""}, {""set_count"": 2, ""set_option"": ""[네모네모 빔! Lv.2] 스킬 사용 가능""}]","[{""set_count"": 1, ""set_option"": ""[네모네모 빔! Lv.1] 스킬 사용 가능""}, {""set_count"": 2, ""set_option"": ""[네모네모 빔! Lv.2] 스킬 사용 가능""}, {""set_count"": 3, ""set_option"": ""[네모네모 빔! Lv.3] 스킬 사용 가능""}]"
d0f10193328c0a29ee48837144477977,SddongS,2026-01-05T00:00+09:00,set_effect,4,에테르넬 세트(전사),1,[],"[{""set_count"": 2, ""set_option"": ""최대 HP  +2500, 최대 MP  +2500, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +50, 공격력  +40, 마력  +40, 방어력  +600, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""최대 HP  +15%, 최대 MP  +15%, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 5, ""set_option"": ""공격력  +40, 마력  +40, 몬스터 방어율 무시 +20%""}, {""set_count"": 6, ""set_option"": ""공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}, {""set_count"": 7, ""set_option"": ""올스탯  +50, 최대 HP  +2500, 최대 MP  +2500, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}, {""set_count"": 8, ""set_option"": ""공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}]"
d0f10193328c0a29ee48837144477977,SddongS,2026-01-05T00:00+09:00,set_effect,5,달콤한 정령,1,"[{""set_count"": 1, ""set_option"": ""[달콤하담] 스킬 사용 가능""}]","[{""set_count"": 1, ""set_option"": ""[달콤하담] 스킬 사용 가능""}]"
d0f10193328c0a29ee48837144477977,SddongS,2026-01-05T00:00+09:00,set_effect,6,칠요 세트,1,[],"[{""set_count"": 2, ""set_option"": ""몬스터 방어율 무시 +10%""}]"
d0f10193328c0a29ee48837144477977,SddongS,2026-01-05T00:00+09:00,set_effect,7,보스 장신구 세트,4,"[{""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}]","[{""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}, {""set_count"": 7, ""set_option"": ""올스탯  +10, 공격력  +10, 마력  +10, 방어력  +80, 몬스터 방어율 무시 +10%""}, {""set_count"": 9, ""set_option"": ""올스탯  +15, 공격력  +10, 마력  +10, 방어력  +100, 보스 몬스터 데미지 +10%""}]"
d0f10193328c0a29ee48837144477977,SddongS,2026-01-05T00:00+09:00,set_effect,8,루타비스 세트(전사),4,"[{""set_count"": 2, ""set_option"": ""STR  +20, DEX  +20, 최대 HP  +1000, 최대 MP  +1000""}, {""set_count"": 3, ""set_option"": ""최대 HP  +10%, 최대 MP  +10%, 공격력  +50""}, {""set_count"": 4, ""set_option"": ""보스 몬스터 데미지 +30%""}]","[{""set_count"": 2, ""set_option"": ""STR  +20, DEX  +20, 최대 HP  +1000, 최대 MP  +1000""}, {""set_count"": 3, ""set_option"": ""최대 HP  +10%, 최대 MP  +10%, 공격력  +50""}, {""set_count"": 4, ""set_option"": ""보스 몬스터 데미지 +30%""}]"
75ef80474ad66487e634073a0a1cf35e,원궁,2026-01-05T00:00+09:00,set_effect,0,레헬른 세트,5,"[{""set_count"": 3, ""set_option"": ""올스탯  +5, 최대 HP  +250, 최대 MP  +250, 공격력  +3, 마력  +3""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +500, 최대 MP  +500, 공격력  +7, 마력  +7""}]","[{""set_count"": 3, ""set_option"": ""올스탯  +5, 최대 HP  +250, 최대 MP  +250, 공격력  +3, 마력  +3""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +500, 최대 MP  +500, 공격력  +7, 마력  +7""}]"
75ef80474ad66487e634073a0a1cf35e,원궁,2026-01-05T00:00+09:00,set_effect,1,파티 퀘스트  세트,1,[],"[{""set_count"": 2, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 3% 추가""}, {""set_count"": 3, ""set_option"": ""올스탯  +4, 공격력  +4, 마력  +4""}, {""set_count"": 4, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 6% 추가""}, {""set_count"": 5, ""set_option"": ""올스탯  +8, 공격력  +4, 마력  +4""}, {""set_count"": 6, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 9% 추가""}, {""set_count"": 7, ""set_option"": ""올스탯  +16, 공격력  +4, 마력  +4""}]"
75ef80474ad66487e634073a0a1cf35e,원궁,2026-01-05T00:00+09:00,set_effect,2,루타비스 펫 세트,2,"[{""set_count"": 1, ""set_option"": ""[Lv.1 믿을 수 없어!] 스킬 사용 가능""}, {""set_count"": 2, ""set_option"": ""[Lv.2 믿을 수 없어!] 스킬 사용 가능""}]","[{""set_count"": 1, ""set_option"": ""[Lv.1 믿을 수 없어!] 스킬 사용 가능""}, {""set_count"": 2, ""set_option"": ""[Lv.2 믿을 수 없어!] 스킬 사용 가능""}, {""set_count"": 3, ""set_option"": ""[Lv.3 믿을 수 없어!] 스킬 사용 가능""}]"
75ef80474ad66487e634073a0a1cf35e,원궁,2026-01-05T00:00+09:00,set_effect,3,에테르넬 세트(궁수),4,"[{""set_count"": 2, ""set_option"": ""최대 HP  +2500, 최대 MP  +2500, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +50, 공격력  +40, 마력  +40, 방어력  +600, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""최대 HP  +15%, 최대 MP  +15%, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}]","[{""set_count"": 2, ""set_option"": ""최대 HP  +2500, 최대 MP  +2500, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +50, 공격력  +40, 마력  +40, 방어력  +600, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""최대 HP  +15%, 최대 MP  +15%, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 5, ""set_option"": ""공격력  +40, 마력  +40, 몬스터 방어율 무시 +20%""}, {""set_count"": 6, ""set_option"": ""공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}, {""set_count"": 7, ""set_option"": ""올스탯  +50, 최대 HP  +2500, 최대 MP  +2500, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}, {""set_count"": 8, ""set_option"": ""공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}]"
75ef80474ad66487e634073a0a1cf35e,원궁,2026-01-05T00:00+09:00,set_effect,4,달콤한 정령,1,"[{""set_count"": 1, ""set_option"": ""[달콤하담] 스킬 사용 가능""}]","[{""set_count"": 1, ""set_option"": ""[달콤하담] 스킬 사용 가능""}]"
75ef80474ad66487e634073a0a1cf35e,원궁,2026-01-05T00:00+09:00,set_effect,5,칠흑의 보스 세트,2,"[{""set_count"": 2, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 보스 몬스터 데미지 +10%""}]","[{""set_count"": 2, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 방어력  +250, 몬스터 방어율 무시 +10%""}, {""set_count"": 4, ""set_option"": ""올스탯  +15, 최대 HP  +375, 공격력  +15, 마력  +15, 크리티컬 데미지 +5%""}, {""set_count"": 5, ""set_option"": ""올스탯  +15, 최대 HP  +375, 공격력  +15, 마력  +15, 보스 몬스터 데미지 +10%""}, {""set_count"": 6, ""set_option"": ""올스탯  +15, 최대 HP  +375, 공격력  +15, 마력  +15, 몬스터 방어율 무시 +10%""}, {""set_count"": 7, ""set_option"": ""올스탯  +15, 최대 HP  +375, 공격력  +15, 마력  +15, 크리티컬 데미지 +5%""}, {""set_count"": 8, ""set_option"": ""올스탯  +15, 최대 HP  +375, 공격력  +15, 마력  +15, 보스 몬스터 데미지 +10%""}, {""set_count"": 9, ""set_option"": ""올스탯  +15, 최대 HP  +375, 공격력  +15, 마력  +15, 크리티컬 데미지 +5%""}, {""set_count"": 10, ""set_option"": ""올스탯  +20, 최대 HP  +500, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}]"
75ef80474ad66487e634073a0a1cf35e,원궁,2026-01-05T00:00+09:00,set_effect,6,보스 장신구 세트,2,[],"[{""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}, {""set_count"": 7, ""set_option"": ""올스탯  +10, 공격력  +10, 마력  +10, 방어력  +80, 몬스터 방어율 무시 +10%""}, {""set_count"": 9, ""set_option"": ""올스탯  +15, 공격력  +10, 마력  +10, 방어력  +100, 보스 몬스터 데미지 +10%""}]"
