ocid,character_name,date,ability_grade,remain_fame,preset_no,ability_preset_1_ability_preset_grade,ability_preset_1_ability_info,ability_preset_2_ability_preset_grade,ability_preset_2_ability_info,ability_preset_3_ability_preset_grade,ability_preset_3_ability_info,list_field,list_index,ability_info_ability_no,ability_info_ability_grade,ability_info_ability_value
808a6f258a5a4f03531a8994273370db,꽂히는시선,2026-01-05T00:00+09:00,레전드리,9979981,2,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""공격력 18 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 13% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 18% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""공격력 15 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 14% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""방어력의 25%만큼 데미지 고정값 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""공격력 18 증가""}]",ability_info,2,3,유니크,아이템 드롭률 14% 증가
4732850a5c1fb23ec98af4c1b40d6042efe8d04e6d233bd35cf2fabdeb93fb0d,고반복해머컬,2026-01-05T00:00+09:00,레전드리,304683,1,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 7% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""공격력 21 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 13% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""버프 스킬의 지속 시간 19% 증가""}]",에픽,"[{""ability_no"": ""1"", ""ability_grade"": ""에픽"", ""ability_value"": ""모든 능력치 15 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""레어"", ""ability_value"": ""모든 능력치 5 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""레어"", ""ability_value"": ""모든 능력치 5 증가""}]",ability_info,0,1,레전드리,보스 몬스터 공격 시 데미지 20% 증가
4732850a5c1fb23ec98af4c1b40d6042efe8d04e6d233bd35cf2fabdeb93fb0d,고반복해머컬,2026-01-05T00:00+09:00,레전드리,304683,1,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 7% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""공격력 21 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 13% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""버프 스킬의 지속 시간 19% 증가""}]",에픽,"[{""ability_no"": ""1"", ""ability_grade"": ""에픽"", ""ability_value"": ""모든 능력치 15 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""레어"", ""ability_value"": ""모든 능력치 5 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""레어"", ""ability_value"": ""모든 능력치 5 증가""}]",ability_info,1,2,유니크,상태 이상에 걸린 대상 공격 시 데미지 7% 증가
4732850a5c1fb23ec98af4c1b40d6042efe8d04e6d233bd35cf2fabdeb93fb0d,고반복해머컬,2026-01-05T00:00+09:00,레전드리,304683,1,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 7% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""공격력 21 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 13% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""버프 스킬의 지속 시간 19% 증가""}]",에픽,"[{""ability_no"": ""1"", ""ability_grade"": ""에픽"", ""ability_value"": ""모든 능력치 15 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""레어"", ""ability_value"": ""모든 능력치 5 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""레어"", ""ability_value"": ""모든 능력치 5 증가""}]",ability_info,2,3,유니크,공격력 21 증가
6f095cab426bc04b45af01e6ebe9ab64,오닉스와에반,2026-01-05T00:00+09:00,레전드리,6111750,1,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 20% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 14% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""AP를 직접 투자한 INT의 4% 만큼 LUK 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 19% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 7% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""스킬 사용 시 10% 확률로 재사용 대기시간이 미적용""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""메소 획득량 10% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""모든 능력치 18 증가""}]",ability_info,0,1,레전드리,메소 획득량 20% 증가
6f095cab426bc04b45af01e6ebe9ab64,오닉스와에반,2026-01-05T00:00+09:00,레전드리,6111750,1,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 20% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 14% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""AP를 직접 투자한 INT의 4% 만큼 LUK 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 19% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 7% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""스킬 사용 시 10% 확률로 재사용 대기시간이 미적용""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""메소 획득량 10% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""모든 능력치 18 증가""}]",ability_info,1,3,유니크,아이템 드롭률 14% 증가
6f095cab426bc04b45af01e6ebe9ab64,오닉스와에반,2026-01-05T00:00+09:00,레전드리,6111750,1,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 20% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 14% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""AP를 직접 투자한 INT의 4% 만큼 LUK 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 19% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 7% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""스킬 사용 시 10% 확률로 재사용 대기시간이 미적용""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""메소 획득량 10% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""모든 능력치 18 증가""}]",ability_info,2,2,에픽,AP를 직접 투자한 INT의 4% 만큼 LUK 증가
3fb0f1f1377dd2884ddb5b7ec28a0e0e,쏘쁨,2026-01-05T00:00+09:00,레전드리,1551483,3,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 7% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""공격력 18 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 13% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""스킬 사용 시 6% 확률로 재사용 대기시간이 미적용""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""일반 몬스터 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 13% 증가""}]",ability_info,0,1,레전드리,메소 획득량 20% 증가
3fb0f1f1377dd2884ddb5b7ec28a0e0e,쏘쁨,2026-01-05T00:00+09:00,레전드리,1551483,3,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 7% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""공격력 18 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 13% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""스킬 사용 시 6% 확률로 재사용 대기시간이 미적용""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""일반 몬스터 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 13% 증가""}]",ability_info,1,2,유니크,일반 몬스터 공격 시 데미지 8% 증가
3fb0f1f1377dd2884ddb5b7ec28a0e0e,쏘쁨,2026-01-05T00:00+09:00,레전드리,1551483,3,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 7% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""공격력 18 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 13% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""스킬 사용 시 6% 확률로 재사용 대기시간이 미적용""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""일반 몬스터 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 13% 증가""}]",ability_info,2,3,유니크,아이템 드롭률 13% 증가
4e5dcffcb27a0d171190a0352e9635a1,PhantomHD,2026-01-05T00:00+09:00,레전드리,774014,2,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""크리티컬 확률 30% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""보스 몬스터 공격 시 데미지 9% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""버프 스킬의 지속 시간 32% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 13% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""크리티컬 확률 9% 증가""}]",에픽,"[{""ability_no"": ""1"", ""ability_grade"": ""에픽"", ""ability_value"": ""모든 능력치 15 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""레어"", ""ability_value"": ""모든 능력치 5 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""레어"", ""ability_value"": ""모든 능력치 5 증가""}]",ability_info,0,1,레전드리,아이템 드롭률 20% 증가
4e5dcffcb27a0d171190a0352e9635a1,PhantomHD,2026-01-05T00:00+09:00,레전드리,774014,2,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""크리티컬 확률 30% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""보스 몬스터 공격 시 데미지 9% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""버프 스킬의 지속 시간 32% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 13% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""크리티컬 확률 9% 증가""}]",에픽,"[{""ability_no"": ""1"", ""ability_grade"": ""에픽"", ""ability_value"": ""모든 능력치 15 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""레어"", ""ability_value"": ""모든 능력치 5 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""레어"", ""ability_value"": ""모든 능력치 5 증가""}]",ability_info,1,3,유니크,메소 획득량 13% 증가
4e5dcffcb27a0d171190a0352e9635a1,PhantomHD,2026-01-05T00:00+09:00,레전드리,774014,2,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""크리티컬 확률 30% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""보스 몬스터 공격 시 데미지 9% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""버프 스킬의 지속 시간 32% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 13% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""크리티컬 확률 9% 증가""}]",에픽,"[{""ability_no"": ""1"", ""ability_grade"": ""에픽"", ""ability_value"": ""모든 능력치 15 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""레어"", ""ability_value"": ""모든 능력치 5 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""레어"", ""ability_value"": ""모든 능력치 5 증가""}]",ability_info,2,2,에픽,크리티컬 확률 9% 증가
bd9654fbe38e4acaa946605c45aec9e6efe8d04e6d233bd35cf2fabdeb93fb0d,재밍,2026-01-05T00:00+09:00,레전드리,4212,2,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""LUK 36 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""DEX 26 증가, INT 13 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""AP를 직접 투자한 STR의 4% 만큼 DEX 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""스킬 사용 시 20% 확률로 재사용 대기시간이 미적용""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""보스 몬스터 공격 시 데미지 10% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 13% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""일반 몬스터 공격 시 데미지 5% 증가""}]",ability_info,0,1,레전드리,스킬 사용 시 20% 확률로 재사용 대기시간이 미적용
bd9654fbe38e4acaa946605c45aec9e6efe8d04e6d233bd35cf2fabdeb93fb0d,재밍,2026-01-05T00:00+09:00,레전드리,4212,2,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""LUK 36 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""DEX 26 증가, INT 13 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""AP를 직접 투자한 STR의 4% 만큼 DEX 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""스킬 사용 시 20% 확률로 재사용 대기시간이 미적용""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""보스 몬스터 공격 시 데미지 10% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 13% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""일반 몬스터 공격 시 데미지 5% 증가""}]",ability_info,1,2,유니크,상태 이상에 걸린 대상 공격 시 데미지 8% 증가
bd9654fbe38e4acaa946605c45aec9e6efe8d04e6d233bd35cf2fabdeb93fb0d,재밍,2026-01-05T00:00+09:00,레전드리,4212,2,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""LUK 36 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""DEX 26 증가, INT 13 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""AP를 직접 투자한 STR의 4% 만큼 DEX 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""스킬 사용 시 20% 확률로 재사용 대기시간이 미적용""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""보스 몬스터 공격 시 데미지 10% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 13% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""일반 몬스터 공격 시 데미지 5% 증가""}]",ability_info,2,3,유니크,보스 몬스터 공격 시 데미지 10% 증가
c3cccaa1df5dc7de5362fb9012880e9aefe8d04e6d233bd35cf2fabdeb93fb0d,천진연만,2026-01-05T00:00+09:00,레전드리,4540153,1,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""스킬 사용 시 20% 확률로 재사용 대기시간이 미적용""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""보스 몬스터 공격 시 데미지 8% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 13% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""일반 몬스터 공격 시 데미지 5% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""메소 획득량 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 5% 증가""}]",ability_info,0,1,레전드리,스킬 사용 시 20% 확률로 재사용 대기시간이 미적용
c3cccaa1df5dc7de5362fb9012880e9aefe8d04e6d233bd35cf2fabdeb93fb0d,천진연만,2026-01-05T00:00+09:00,레전드리,4540153,1,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""스킬 사용 시 20% 확률로 재사용 대기시간이 미적용""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""보스 몬스터 공격 시 데미지 8% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 13% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""일반 몬스터 공격 시 데미지 5% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""메소 획득량 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 5% 증가""}]",ability_info,1,2,유니크,상태 이상에 걸린 대상 공격 시 데미지 8% 증가
c3cccaa1df5dc7de5362fb9012880e9aefe8d04e6d233bd35cf2fabdeb93fb0d,천진연만,2026-01-05T00:00+09:00,레전드리,4540153,1,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""스킬 사용 시 20% 확률로 재사용 대기시간이 미적용""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""보스 몬스터 공격 시 데미지 8% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 13% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""일반 몬스터 공격 시 데미지 5% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""메소 획득량 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 5% 증가""}]",ability_info,2,3,유니크,보스 몬스터 공격 시 데미지 8% 증가
c5195d3cc019776aefa4f7801bb03adbefe8d04e6d233bd35cf2fabdeb93fb0d,위고,2026-01-05T00:00+09:00,레전드리,5363618,2,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""공격력 21 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 15% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""일반 몬스터 공격 시 데미지 8% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""버프 스킬의 지속 시간 38% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}]",ability_info,0,1,레전드리,아이템 드롭률 20% 증가
