ocid,character_name,date,character_class,use_preset_no,use_available_hyper_stat,hyper_stat_preset_1_remain_point,hyper_stat_preset_2_remain_point,hyper_stat_preset_3_remain_point,list_field,list_index,hyper_stat_preset_1_stat_type,hyper_stat_preset_1_stat_point,hyper_stat_preset_1_stat_level,hyper_stat_preset_1_stat_increase,hyper_stat_preset_2_stat_type,hyper_stat_preset_2_stat_point,hyper_stat_preset_2_stat_level,hyper_stat_preset_2_stat_increase,hyper_stat_preset_3_stat_type,hyper_stat_preset_3_stat_point,hyper_stat_preset_3_stat_level,hyper_stat_preset_3_stat_increase
2a62bd8a9e926fe28cfae9117f94bc05efe8d04e6d233bd35cf2fabdeb93fb0d,라라힘내랑,2026-01-05T00:00+09:00,라라,1,1449,2,919,19,hyper_stat_preset_3,10,,,,,,,,,데미지,200.0,11.0,데미지 33% 증가
2a62bd8a9e926fe28cfae9117f94bc05efe8d04e6d233bd35cf2fabdeb93fb0d,라라힘내랑,2026-01-05T00:00+09:00,라라,1,1449,2,919,19,hyper_stat_preset_3,11,,,,,,,,,보스 몬스터 공격 시 데미지 증가,,0.0,
2a62bd8a9e926fe28cfae9117f94bc05efe8d04e6d233bd35cf2fabdeb93fb0d,라라힘내랑,2026-01-05T00:00+09:00,라라,1,1449,2,919,19,hyper_stat_preset_3,12,,,,,,,,,상태 이상 내성,,0.0,
2a62bd8a9e926fe28cfae9117f94bc05efe8d04e6d233bd35cf2fabdeb93fb0d,라라힘내랑,2026-01-05T00:00+09:00,라라,1,1449,2,919,19,hyper_stat_preset_3,13,,,,,,,,,공격력/마력,40.0,6.0,공격력과 마력 18 증가
2a62bd8a9e926fe28cfae9117f94bc05efe8d04e6d233bd35cf2fabdeb93fb0d,라라힘내랑,2026-01-05T00:00+09:00,라라,1,1449,2,919,19,hyper_stat_preset_3,14,,,,,,,,,획득 경험치,550.0,15.0,획득 경험치 10.0% 증가
2a62bd8a9e926fe28cfae9117f94bc05efe8d04e6d233bd35cf2fabdeb93fb0d,라라힘내랑,2026-01-05T00:00+09:00,라라,1,1449,2,919,19,hyper_stat_preset_3,15,,,,,,,,,아케인포스,,0.0,
2a62bd8a9e926fe28cfae9117f94bc05efe8d04e6d233bd35cf2fabdeb93fb0d,라라힘내랑,2026-01-05T00:00+09:00,라라,1,1449,2,919,19,hyper_stat_preset_3,16,,,,,,,,,일반 몬스터 공격 시 데미지 증가,265.0,12.0,일반 몬스터 공격 시 데미지 43% 증가
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_1,0,STR,,0.0,,,,,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_1,1,DEX,,0.0,,,,,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_1,2,INT,25.0,5.0,지력 150 증가,,,,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_1,3,LUK,3.0,2.0,운 60 증가,,,,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_1,4,HP,,0.0,,,,,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_1,5,MP,,0.0,,,,,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_1,6,DF/TF,,0.0,,,,,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_1,7,크리티컬 확률,,0.0,,,,,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_1,8,크리티컬 데미지,265.0,12.0,크리티컬 데미지 12% 증가,,,,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_1,9,방어율 무시,7.0,3.0,방어율 무시 9% 증가,,,,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_1,10,데미지,345.0,13.0,데미지 39% 증가,,,,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_1,11,보스 몬스터 공격 시 데미지 증가,,0.0,,,,,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_1,12,상태 이상 내성,,0.0,,,,,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_1,13,공격력/마력,25.0,5.0,공격력과 마력 15 증가,,,,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_1,14,획득 경험치,550.0,15.0,획득 경험치 10.0% 증가,,,,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_1,15,아케인포스,,0.0,,,,,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_1,16,일반 몬스터 공격 시 데미지 증가,345.0,13.0,일반 몬스터 공격 시 데미지 47% 증가,,,,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_2,0,,,,,STR,,0.0,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_2,1,,,,,DEX,,0.0,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_2,2,,,,,INT,25.0,5.0,지력 150 증가,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_2,3,,,,,LUK,3.0,2.0,운 60 증가,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_2,4,,,,,HP,,0.0,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_2,5,,,,,MP,,0.0,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_2,6,,,,,DF/TF,,0.0,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_2,7,,,,,크리티컬 확률,7.0,3.0,크리티컬 확률 3% 증가,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_2,8,,,,,크리티컬 데미지,345.0,13.0,크리티컬 데미지 13% 증가,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_2,9,,,,,방어율 무시,200.0,11.0,방어율 무시 33% 증가,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_2,10,,,,,데미지,345.0,13.0,데미지 39% 증가,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_2,11,,,,,보스 몬스터 공격 시 데미지 증가,550.0,15.0,보스 몬스터 공격 시 데미지 55% 증가,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_2,12,,,,,상태 이상 내성,,0.0,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_2,13,,,,,공격력/마력,60.0,7.0,공격력과 마력 21 증가,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_2,14,,,,,획득 경험치,,0.0,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_2,15,,,,,아케인포스,,0.0,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_2,16,,,,,일반 몬스터 공격 시 데미지 증가,,0.0,,,,,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_3,0,,,,,,,,,STR,,0.0,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_3,1,,,,,,,,,DEX,,0.0,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_3,2,,,,,,,,,INT,25.0,5.0,지력 150 증가
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_3,3,,,,,,,,,LUK,3.0,2.0,운 60 증가
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_3,4,,,,,,,,,HP,,0.0,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_3,5,,,,,,,,,MP,,0.0,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_3,6,,,,,,,,,DF/TF,,0.0,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_3,7,,,,,,,,,크리티컬 확률,,0.0,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_3,8,,,,,,,,,크리티컬 데미지,265.0,12.0,크리티컬 데미지 12% 증가
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_3,9,,,,,,,,,방어율 무시,345.0,13.0,방어율 무시 39% 증가
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_3,10,,,,,,,,,데미지,200.0,11.0,데미지 33% 증가
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_3,11,,,,,,,,,보스 몬스터 공격 시 데미지 증가,345.0,13.0,보스 몬스터 공격 시 데미지 47% 증가
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_3,12,,,,,,,,,상태 이상 내성,,0.0,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_3,13,,,,,,,,,공격력/마력,40.0,6.0,공격력과 마력 18 증가
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_3,14,,,,,,,,,획득 경험치,,0.0,
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_3,15,,,,,,,,,아케인포스,345.0,13.0,아케인포스 80 증가
7867762b45eb482f6b946904e67cdd8d,엥갠,2026-01-05T00:00+09:00,"아크메이지(썬,콜)",2,1608,43,73,40,hyper_stat_preset_3,16,,,,,,,,,일반 몬스터 공격 시 데미지 증가,,0.0,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_1,0,STR,40.0,6.0,힘 180 증가,,,,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_1,1,DEX,3.0,2.0,민첩성 60 증가,,,,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_1,2,INT,,0.0,,,,,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_1,3,LUK,,0.0,,,,,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_1,4,HP,,0.0,,,,,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_1,5,MP,,0.0,,,,,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_1,6,DF/TF,,0.0,,,,,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_1,7,크리티컬 확률,,0.0,,,,,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_1,8,크리티컬 데미지,200.0,11.0,크리티컬 데미지 11% 증가,,,,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_1,9,방어율 무시,3.0,2.0,방어율 무시 6% 증가,,,,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_1,10,데미지,265.0,12.0,데미지 36% 증가,,,,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_1,11,보스 몬스터 공격 시 데미지 증가,,0.0,,,,,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_1,12,상태 이상 내성,,0.0,,,,,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_1,13,공격력/마력,60.0,7.0,공격력과 마력 21 증가,,,,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_1,14,획득 경험치,550.0,15.0,획득 경험치 10.0% 증가,,,,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_1,15,아케인포스,,0.0,,,,,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_1,16,일반 몬스터 공격 시 데미지 증가,345.0,13.0,일반 몬스터 공격 시 데미지 47% 증가,,,,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_2,0,,,,,STR,15.0,4.0,힘 120 증가,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_2,1,,,,,DEX,1.0,1.0,민첩성 30 증가,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_2,2,,,,,INT,,0.0,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_2,3,,,,,LUK,,0.0,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_2,4,,,,,HP,,0.0,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_2,5,,,,,MP,,0.0,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_2,6,,,,,DF/TF,,0.0,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_2,7,,,,,크리티컬 확률,,0.0,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_2,8,,,,,크리티컬 데미지,200.0,11.0,크리티컬 데미지 11% 증가,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_2,9,,,,,방어율 무시,115.0,9.0,방어율 무시 27% 증가,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_2,10,,,,,데미지,200.0,11.0,데미지 33% 증가,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_2,11,,,,,보스 몬스터 공격 시 데미지 증가,345.0,13.0,보스 몬스터 공격 시 데미지 47% 증가,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_2,12,,,,,상태 이상 내성,,0.0,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_2,13,,,,,공격력/마력,40.0,6.0,공격력과 마력 18 증가,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_2,14,,,,,획득 경험치,,0.0,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_2,15,,,,,아케인포스,550.0,15.0,아케인포스 100 증가,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_2,16,,,,,일반 몬스터 공격 시 데미지 증가,,0.0,,,,,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_3,0,,,,,,,,,STR,60.0,7.0,힘 210 증가
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_3,1,,,,,,,,,DEX,15.0,4.0,민첩성 120 증가
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_3,2,,,,,,,,,INT,,0.0,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_3,3,,,,,,,,,LUK,,0.0,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_3,4,,,,,,,,,HP,,0.0,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_3,5,,,,,,,,,MP,,0.0,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_3,6,,,,,,,,,DF/TF,,0.0,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_3,7,,,,,,,,,크리티컬 확률,,0.0,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_3,8,,,,,,,,,크리티컬 데미지,345.0,13.0,크리티컬 데미지 13% 증가
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_3,9,,,,,,,,,방어율 무시,85.0,8.0,방어율 무시 24% 증가
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_3,10,,,,,,,,,데미지,345.0,13.0,데미지 39% 증가
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_3,11,,,,,,,,,보스 몬스터 공격 시 데미지 증가,550.0,15.0,보스 몬스터 공격 시 데미지 55% 증가
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_3,12,,,,,,,,,상태 이상 내성,,0.0,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_3,13,,,,,,,,,공격력/마력,60.0,7.0,공격력과 마력 21 증가
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_3,14,,,,,,,,,획득 경험치,,0.0,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_3,15,,,,,,,,,아케인포스,,0.0,
44b0fd8ce7d37ba6651163ec55a0996eefe8d04e6d233bd35cf2fabdeb93fb0d,난표,2026-01-05T00:00+09:00,렌,1,1500,34,34,40,hyper_stat_preset_3,16,,,,,,,,,일반 몬스터 공격 시 데미지 증가,,0.0,
abe6f81e514fd040b52909feb46575e4,극극딜,2026-01-05T00:00+09:00,나이트로드,2,1518,3,1,268,hyper_stat_preset_1,0,STR,,0.0,,,,,,,,,
abe6f81e514fd040b52909feb46575e4,극극딜,2026-01-05T00:00+09:00,나이트로드,2,1518,3,1,268,hyper_stat_preset_1,1,DEX,,0.0,,,,,,,,,
abe6f81e514fd040b52909feb46575e4,극극딜,2026-01-05T00:00+09:00,나이트로드,2,1518,3,1,268,hyper_stat_preset_1,2,INT,,0.0,,,,,,,,,
abe6f81e514fd040b52909feb46575e4,극극딜,2026-01-05T00:00+09:00,나이트로드,2,1518,3,1,268,hyper_stat_preset_1,3,LUK,40.0,6.0,운 180 증가,,,,,,,,
abe6f81e514fd040b52909feb46575e4,극극딜,2026-01-05T00:00+09:00,나이트로드,2,1518,3,1,268,hyper_stat_preset_1,4,HP,,0.0,,,,,,,,,
abe6f81e514fd040b52909feb46575e4,극극딜,2026-01-05T00:00+09:00,나이트로드,2,1518,3,1,268,hyper_stat_preset_1,5,MP,,0.0,,,,,,,,,
abe6f81e514fd040b52909feb46575e4,극극딜,2026-01-05T00:00+09:00,나이트로드,2,1518,3,1,268,hyper_stat_preset_1,6,DF/TF,,0.0,,,,,,,,,
abe6f81e514fd040b52909feb46575e4,극극딜,2026-01-05T00:00+09:00,나이트로드,2,1518,3,1,268,hyper_stat_preset_1,7,크리티컬 확률,,0.0,,,,,,,,,
abe6f81e514fd040b52909feb46575e4,극극딜,2026-01-05T00:00+09:00,나이트로드,2,1518,3,1,268,hyper_stat_preset_1,8,크리티컬 데미지,345.0,13.0,크리티컬 데미지 13% 증가,,,,,,,,
abe6f81e514fd040b52909feb46575e4,극극딜,2026-01-05T00:00+09:00,나이트로드,2,1518,3,1,268,hyper_stat_preset_1,9,방어율 무시,150.0,10.0,방어율 무시 30% 증가,,,,,,,,
